id,text
345148,"Die Union ist geläutert, und die Kolleginnen und Kollegen scheinen einsichtig geworden zu sein."
311773,"Die Bürgerstiftungen überall bei uns im Land zeigen, dass Stiftungen eine Plattform für alle sind, nicht nur für wohlhabende Menschen."
44913,"Aber wer angesichts solcher Risiken Aktiensparen als Altersvorsorge für Kleinsparer anpreist, der hat die Interessen der Finanzindustrie und der Fondsmanager im Blick, aber ganz sicher nicht die kleiner Sparerinnen und Sparer."
106948,"Allein von den 770 Millionen Euro Dividende, mit denen BMW gerade die Milliardäre Quandt und Klatten beglückt hat – 770 Millionen, jetzt in der Krise! –, hätte dieses Unternehmen die Gehälter seiner Kurzarbeiter ohne Probleme selbst weiterbezahlen können."
174302,"Sie uns mit Ihren Hass- und Hetzreden und mit der Unsachlichkeit in Ihren Reden zur Sicherheitsarchitektur, damit wir als unionsgeführte Bundesregierung hier diesen Kampf gegen Terrorismus aufnehmen können."
301347,"Doch statt die Begründung des Bundesverfassungsgerichts ernst zu nehmen, torpedieren Sie die Steuer mit allen Mitteln."
1196107,"Fakt ist, dass das menschenwürdige Existenzminimum immer das Gleiche ist, egal ob es sich um Deutsche, Ausländerinnen und Ausländer, Flüchtlinge oder wen auch immer handelt."
288334,Die Banken wurden doch vor der Finanzkrise mit Unterstützung von Union und SPD zu Casinos umgebaut.
303972,"Gleichzeitig darf der Wohlstand der einen aber nicht auf dem Rücken der anderen aufgebaut werden, die sich mit geringfügiger Beschäftigung als Kuriere, Callcentermitarbeiter ohne Sozialversicherung ihre schmale Existenz sichern müssen."
776778,"Ich weiß nicht, welcher Lobbyist wem in der Bundesregierung dieses Schnäppchen abgerungen hat."
2369,"Zukunftstechnologien werden im Übrigen nicht am grünen Tisch erfunden, wie Sie sich das vorstellen."
1011520,"Bund und Länder müssen deutlich mehr in Bildung, Gesundheit und Infrastruktur investieren, statt sich dem neoliberalen Diktat der schwarzen Null und dem Artenschutz für Superreiche zu beugen."
505276,"Umso fataler ist aber - Frau Weisgerber, Sie haben die Bundeskanzlerin schon erwähnt -, dass ausgerechnet die Bundeskanzlerin den Verhandlerinnen und Verhandlern hier in Deutschland in den Rücken fällt."
934242,"Es ist notwendig, dass wir aufhören, die Menschen zu veräppeln und aufzuhetzen und einen Verleumdungsfeldzug gegen die deutsche Autoindustrie zu führen."
1057899,"Frau Nahles, Ihre Partei hat einmal in einem Europawahlkampf plakatiert: „Finanzhaie würden FDP wählen“."
121021,"Aber diese Treppenselfietruppe als Quasiputschisten hinzustellen, das ist doch Heuchelei vom Feinsten."
630166,"Kolleginnen und Kollegen, keine Frage: Durch den Abgasskandal ist Vertrauen zerstört worden."
630011,"Ich persönlich allerdings bedauere vor allem, dass es nun wohl zum großen Teil die VW-Mitarbeiterinnen und -Mitarbeiter sein werden, die die Suppe auslöffeln müssen, die ihnen ihre Führungsetage eingebrockt hat."
86266,"Es ist wirklich ein Reinfall, dass die Bundesregierung nicht wenigstens den Coronabonus fair ausgestaltet hat."
25930,"In einer alternden Gesellschaft wie Deutschland brauchen wir Zuwanderung in fast alle Berufe, um unseren Wohlstand zu sichern."
785527,"Für freiwillig Versicherte mit geringem Einkommen, etwa freiwillig versicherte Rentnerinnen und Rentner, Studierende mit über 14 Semestern oder über 29 JahVizepräsidentin Petra Pau re alt und auch Promovierende, ist der Mindestbeitrag von derzeit rund 177 Euro einfach zu hoch und entbehrt jeder Grundlage."
84756,Die Krise trifft mit voller Wucht die Schwächsten und Ärmsten.
111100,Wir sind es uns allen als Verbraucherinnen und Verbraucher schuldig.
185641,Und eine Gesellschaft ohne ausreichende Versorgung mit konditionalen Grundgütern ist keine gerechte Gesellschaft.
578184,"Wir brauchen Menschen, die bei uns leben und arbeiten wollen."
422172,"Da unterstützen wir sehr nachhaltig unseren Außenminister, und da unterstützen wir sehr nachhaltig unseren Innenminister, mit Blick auf Europa, aber auch verbunden mit dem klaren Wort, dass die bisherige Haltung der übrigen europäischen Staaten gegenüber diesem Elend eigentlich - entschuldigen Sie das Wort - schändlich ist."
1198347,"Mit dieser Strategie, Herr Scheuer, gehen Sie in die Geschichte ein als Verkehrsminister, der viel zu viele Auftragsbücher von Anwälten, Beratern und Schiedsgerichten, aber viel zu wenig die Auftragsbücher von Bahn‑, Bus- und Schienenbauern füllt."
1100889,"Sie sorgen sich um behinderte Kinder und Jugendliche und geben ihnen ein familiäres Umfeld, sodass sie nicht in stationären Behinderteneinrichtungen aufgenommen werden müssen."
243085,"Sie protestieren mit Gesängen, mit Sprechchören, mit Mopedkonvois, mit Autoblockaden, mit Plakaten, mit Graffitis, und sie organisieren sich trotz der Internetsperren in den sozialen Netzwerken."
321832,"Verpufft ist auch Steinbrücks noch im August angekündigte staatliche Strompreisaufsicht, mit deren Hilfe Energiearmut und Stromsperren verhindert und die Willkür der Stromversorger bei der Preisbildung beendet werden sollten."
1040084,"Die Menschen warten darauf, dass wir handeln."
79660,"Menschen, die in diesem Bereich arbeiten, sind hochqualifizierte Profis, die Menschenleben retten, die Teilhabe organisieren und die natürlich auch Leiden lindern."
78031,Leider versteckt sich aber in Ihren Anträgen einfach noch der alte Geist der Grünen.
896673,"Unzählige unbescholtene Bürger dieses Landes wurden in Verzweiflung getrieben, einige begingen Selbstmord."
1239197,"Dieses Land hat schon viele Formen des Sozialismus ertragen müssen, den braunen der Nationalsozialisten und den roten des SED-Unrechtsstaates und ihrer geistigen Nachfolger."
110906,"Wir sehen es in der Fleischindustrie, bei den Molkereien, wir sehen es im Lebensmitteleinzelhandel."
434596,"Diese Menschen gehen zwar formal wählen, aber mehr interessiert sie nicht, weil sie alles, ob Firmensitz oder Wohnsitz, danach begründen, wie die Rechtsvorschriften in welchem Teil der Welt aussehen, wo welche Steuerregeln und Arbeitsschutzregeln herrschen und welche Löhne kassiert werden etc. Sie haben sich vom Staat innerlich völlig verabschiedet."
1064150,"Wegen der ganzen Bedingungen, wegen der ganzen Ausnahmen, die damals die Lobbyisten der Immobilienwirtschaft mit Unterstützung der Union in dieses Gesetz geklagt haben."
1020468,"Abschließend: Wenn Sie wirklich etwas für mehr Gesundheits- und Jugendschutz beim Cannabiskonsum tun wollen, dann beenden Sie endlich Ihre schädliche Verbotspolitik."
131340,"Doch werfen die Supermärkte sie in die Tonne, weil sie nicht mehr eins a aussehen oder weil das Mindesthaltbarkeitsdatum abgelaufen ist."
206630,Auch die Lufthansa wird wegen Ihres Lockdowns rund 40 000 Menschen entlassen.
1265207,"Die kriminellen Akteure, die teilweise in Banken und Kapitalgesellschaften und auf Finanzmärkten unterwegs waren und auch noch sind, sollen zukünftig den kalten Atem des Bundesfinanzministeriums im Nacken spüren."
1210940,"Ich glaube, dass die meisten Menschen in Deutschland, besonders diejenigen, die in Armut leben, das eher zynisch finden denn als Angebot von Ihrer Seite."
580389,Da haben Sie das Nichtstun Ihrer eigenen Regierung schon in den Antrag reingeschrieben.
271674,"Ich zähle auf: Erstens: eine zentralistische EU mit dem zunehmenden Charakter einer Kooperokratie, also einer funktionalen Beutegemeinschaft, bestehend aus Politik, Big Data, Big Tech, Big Money, Big Business, die unseren nationalen unternehmerischen Mittelstand und unsere gesellschaftliche Mittelschicht zunehmend zerstört."
1176899,Die AfD will sich auf dem Rücken der Menschen in Griechenland billig vor den Europawahlen profilieren.
491854,"Ihre Steuererhöhungen unter Schwarz-Gelb - denken Sie nur an die Luftverkehrsteuer - haben dazu geführt, dass die deutsche Luftfahrtindustrie in eine Krise gekommen ist."
741727,"Die Stichworte in dieser Diskussion lauten: mehr Transparenz, mehr Chancengleichheit."
317819,"Sie sagen, Sie hören auf die Wissenschaft, wenn Sie jetzt schon wieder spekulieren, welche neuen Grundrechtsentzüge Sie nach der Wahl wieder umsetzen könnten, und meinen damit stets nur jene Wissenschaftler, die Ihnen nach dem Mund reden."
571725,"Das ist eben nicht der Versuch, eine strukturierte Debatte anzustoßen, sondern das ist der Versuch, mit einer alten Wurst sozusagen noch ein bisschen grünen Duft zu verbreiten."
318106,"Das Gros der Menschen will eben nicht Transfers, sondern faire Chancen auf einen Job."
99753,"Nein, wir als SPD wollen, dass die Risiken für alle reduziert werden, dass niemand Angst haben muss, dass Pflegerinnen und Pfleger ohne Sorge ihren Beruf ausüben können, dass Verkäuferinnen und Busfahrer ohne Angst ihrer Arbeit nachgehen können, dass Kinder wieder unbeschwert in Kita und Schule gehen und wir alle ohne Angst unsere hochbetagten Angehörigen besuchen können."
798939,"Eine Gesellschaft, in der soziale Ungleichheit nicht überwunden wird, eine Gesellschaft, die auseinanderdriftet, eine Gesellschaft, die so funktioniert, wie wir das leider Gottes in anderen Ländern in und außerhalb Europas noch schlimmer erleben, schafft das Klima für Radikalismus und Extremismus, schürt Ängste vor der Zukunft und führt zu Unzufriedenheit."
706182,"Diese verheerende Finanzkrise, die die Existenz vieler Menschen vernichtet hat, führte zu der Erkenntnis, dass auf Jahresabschlüsse, Bilanzen und Lageberichte von Aktiengesellschaften und anderen wichtigen Unternehmen nicht immer Verlass war."
301283,"Wer heute erneut die Verlängerung von Atomkraft fordert, nimmt nicht nur die Gefahr einer weiteren Atomkatastrophe in Kauf, sondern schanzt den Konzernen weitere Profite zu und vergrößert die finanziellen, technischen und juristischen Probleme mit dem Atommüll."
929002,"Eine gemeinsame Einlagensicherung soll doch gerade nicht aus Steuergeldern finanziert werden, meine Damen und Herren, sondern durch Finanzinstitute."
323694,Die zur Abstimmung stehende EU-Verordnung soll die Themen „Europäisches Geschichtsbewusstsein“ und „Demokratisches Engagement und Bürgerbeteiligung“ zu inhaltlichen Schwerpunkten machen.
73436,"Stattdessen redeten Politiker der GroKo wochenlang über Autohäuser, über Shoppingmalls."
151195,"Ein ganz eklatantes Beispiel kommt aus Leipzig – da bitte ich jetzt mal die Linken ums Zuhören –: Da forscht eine linke Landtagsabgeordnete aus, wie stark die Polizeireviere in Leipzig-Connewitz besetzt sind, damit man weiß, wie die Polizeistärke und die Bewaffnung aussehen, damit man dann genau weiß, wann man dieses Polizeirevier überfallen kann."
1247919,"Sie instrumentalisieren und missbrauchen diese Fälle, um ein System der Unterdrückung der freien Rede, der Zensur und der Angst in diesem Land zu installieren, um politisch Andersdenkende mundtot zu machen."
223273,Grüne Heuchelei und Doppelmoral machen es möglich.
603864,"Es gibt Menschen, die bei der Bereitstellung von Unterkünften anpacken und Flüchtlinge bei sich zu Hause aufnehmen - wie unser Kollege Martin Patzelt."
82836,"Aber zu sagen, dass Sie in der Breite die Menschen entlasten, ist einfach grundfalsch und auch der Fehler Ihres Denkens."
833297,"Herr Özdemir, ich habe sehr darüber gestaunt, dass die Grünen jetzt plötzlich zur Freihandelspartei werden."
1003604,Sie vermischen in Ihrem Antrag die ganze Zeit bewaffnungsfähige und bewaffnete Drohnen.
284441,"Sie schieben die Entscheidung über das Ob des Umwandlungsverbotes faktisch auf die Bundesländer, und Sie überfordern Ihre eigenen Verwaltungen mit der Umsetzung."
50593,"Vor lauter Suchen nach Bürokratieungetümen für Unternehmen haben Sie diesen Posten ganz übersehen, der bereits in der Hightech-Strategie und in der Digitalen Agenda der Bundesregierung angelegt ist."
1029227,Sie wollen diese Fahrverbote: weil Sie die Menschen in diesem Land umerziehen wollen.
370173,"Solange in Deutschland Menschen harte Arbeit unter krankmachenden Bedingungen leisten und dafür auch noch Hungerlöhne in Kauf nehmen müssen, solange Praktiken wie in Callcentern, bei den Truckerfahrern oder in der Fleischindustrie zu- und nicht abnehmen, so lange darf nichts bleiben, wie es ist, und so lange ist nichts wunderbar auf unserem Arbeitsmarkt."
166867,"Trotzdem ruinieren Sie unsere Wirtschaft, treiben Millionen Menschen in die Arbeitslosigkeit und damit in die Armut."
1161360,"Meine Kolleginnen und Kollegen von den Grünen und den Linken, es geht eben nicht um eine Schwarz-Weiß-Einteilung in die Gutmenschen und in die bösen Vertreter der deutschen Rüstungslobby bei der Regierung, sondern es geht der Koalition um eine europäische Zusammenarbeit in der Sicherheitspolitik und um keinen deutschen Sonderweg in der Außenpolitik."
1186790,"Europa muss in der Welt weiterhin der Kontinent für jene Regeln sein, die in manchen Ländern leider mit Füßen getreten werden, der Kontinent, der für Pressefreiheit, Bürgerbeteiligung, Gleichheit der Geschlechter, Gewaltenteilung, Demokratie und Religionsfreiheit steht."
634758,"Es kann niemand ernsthaft glauben, dass es den gleichen Topmanagern, die die Krise verursacht und den Karren in den Dreck geschoben haben, gelingt, das alles wieder in Ordnung zu bringen."
943059,Wir sind es aber auch uns selbst und unserem Auftrag als Volksvertreter schuldig.
1153811,"Bürgerinnen und Bürger, erteilen Sie der EU – nicht Europa, sondern der Europäischen Union – als Folge daraus im Mai bei der Europawahl eine ganz klare Abfuhr, indem Sie AfD wählen, damit auch das in der EU bekämpft werden kann, was hier von Ihnen mit Katzenjammer beklagt wird."
279666,"Sorgen Sie endlich dafür – Sie hatten Zeit genug –, diesen Steueroasen, die Steuerersparnisse auch für große deutsche Konzerne ermöglichen, Einhalt zu gebieten."
1064390,Ich mache am Sonntag in Frankfurt meinen „Rundgang des Grauens – Den Miethaien auf der Spur“.
56518,Ihre Brüder im Geiste haben den Brexit mit verursacht durch Lügen und Fake News.
515622,"Sie hatten das ja erwähnt - sind Kanzlerin Merkel und der damalige Minister Steinbrück während der Hypo-Real-Estate-Krise an die Öffentlichkeit gegangen und haben erklärt, die Spareinlagen seien sicher."
838235,"Deshalb müssen wir hier über Heuchelei sprechen, Heuchelei Ihrer Politik."
377237,Der Rettungsschirm ESM existiert und arbeitet streng abgeschirmt von der Öffentlichkeit im Interesse der Banken.
723779,"Er hat gesagt: Nicht für die Großindustrie, sondern für unsere 1 600 Hidden Champions wird sich durch TTIP ein enormer Markt erschließen."
406235,"Nicht nur Unternehmen, sondern auch Bürger und Verwaltungen leiden unter den Lasten überbordender Bürokratie."
680253,"Für Menschen aber, die obdachlos, geflüchtet oder überschuldet sind, sind 10 Euro im Monat jede Menge Geld."
691891,"Ich bin fest davon überzeugt, dass die Arbeitnehmerinnen und Arbeitnehmer in den verschiedenen Betrieben alles tun werden, um den Karren aus dem Dreck zu ziehen."
711015,Auf EU-Ebene hat Deutschland verbissen gegen eine Offenlegung der Verzeichnisse der tatsächlichen Profiteure und Eigentümer von Briefkastenfirmen gekämpft.
